DB ID	Ligand ID	Ligand SMILES
C7C422	GOL	C(C(CO)O)O
C7C422	SO4	[O-]S(=O)(=O)[O-]
Q9F663	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
Q9F663	SR3	C[C@@]([C@H](C(=O)O)N/C=C/C=O)(C(=O)OCC(=O)N)S(O)O
Q9F663	NPB	B(c1cccc(c1)[N+](=O)[O-])(O)O
P24735	CL	[Cl-]
P24735	IPA	CC(C)O
P24735	S1Y	C1C[C@@H](CC[N@](C1)CCN)NC(=O)N2CC[C@H]([C@H]2C=O)NS(=O)(=O)O
P24735	3S2	CNCCCCNC(=O)N1CC[C@H]([C@H]1C=O)NS(=O)(=O)O
P24735	CL	[Cl-]
P05364	SO4	[O-]S(=O)(=O)[O-]
C7C422	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
Q9RMI1	ZN	[Zn+2]
Q9RMI1	ZN	[Zn+2]
C7C422	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
C7C422	GOL	C(C(CO)O)O
C7C422	SO4	[O-]S(=O)(=O)[O-]
C7C422	ZN	[Zn+2]
C7C422	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
C7C422	GOL	C(C(CO)O)O
C7C422	SO4	[O-]S(=O)(=O)[O-]
C7C422	ZN	[Zn+2]
C7C422	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
C7C422	CL	[Cl-]
C7C422	GOL	C(C(CO)O)O
C7C422	SO4	[O-]S(=O)(=O)[O-]
C7C422	ZN	[Zn+2]
C7C422	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
C7C422	GOL	C(C(CO)O)O
C7C422	ZN	[Zn+2]
P00808	BB0	CC(=O)c1ccc2cc(ccc2c1)N(C)C
P00808	BB0	CC(=O)c1ccc2cc(ccc2c1)N(C)C
P00808	CED	CC1=C(N[C@H](SC1)[C@@H](C=O)NC(=O)Cc2cccs2)C(=O)O
P00808	CED	CC1=C(N[C@H](SC1)[C@@H](C=O)NC(=O)Cc2cccs2)C(=O)O
P00808	BB0	CC(=O)c1ccc2cc(ccc2c1)N(C)C
P00808	PCZ	CO/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H]2N=C(C(=C)CS2)C(=O)O
P00808	BB0	CC(=O)c1ccc2cc(ccc2c1)N(C)C
P00808	PCZ	CO/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H]2N=C(C(=C)CS2)C(=O)O
P00808	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
P00808	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
C7C422	ZN	[Zn+2]
C7C422	ZN	[Zn+2]
C7C422	ZN	[Zn+2]
C7C422	ZN	[Zn+2]
C7C422	ZN	[Zn+2]
C7C422	CD	[Cd+2]
C7C422	CL	[Cl-]
C7C422	GOL	C(C(CO)O)O
C7C422	CD	[Cd+2]
C7C422	CL	[Cl-]
C7C422	GOL	C(C(CO)O)O
C7C422	SCN	C(#N)[S-]
P26918		
P26918	ACT	CC(=O)[O-]
P62593		
P62593		
D3X610	GOL	C(C(CO)O)O
D3X610	IOD	[I-]
D3X610	GOL	C(C(CO)O)O
D3X610	IOD	[I-]
C5HUY1	IOD	[I-]
C5HUY1	IOD	[I-]
C5HUY1	NA	[Na+]
H2ERK4		
H2ERK4		
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	SA2	C[C@](COC(=O)CCCC(=O)O)([C@H](C(=O)O)N\C=C\C=O)[S@](=O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0C5C1	CD8	CO[C@@](C=O)([C@@H]1N=C(C(=C)CS1)C(=O)O)NC(=O)c2ccccc2
P0C5C1	CD8	CO[C@@](C=O)([C@@H]1N=C(C(=C)CS1)C(=O)O)NC(=O)c2ccccc2
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	CD8	CO[C@@](C=O)([C@@H]1N=C(C(=C)CS1)C(=O)O)NC(=O)c2ccccc2
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	CD8	CO[C@@](C=O)([C@@H]1N=C(C(=C)CS1)C(=O)O)NC(=O)c2ccccc2
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	CD6	C=C1CS[C@@H](N=C1C(=O)O)[C@@H](C=O)NC(=O)Cc2ccccc2
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	CD6	C=C1CS[C@@H](N=C1C(=O)O)[C@@H](C=O)NC(=O)Cc2ccccc2
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
G5ELM3	ACT	CC(=O)[O-]
G5ELM3	GOL	C(C(CO)O)O
G5ELM3	SO4	[O-]S(=O)(=O)[O-]
G5ELM3	ZN	[Zn+2]
G5ELM3	MCR	C(C(=O)O)S
G5ELM3	NA	[Na+]
G5ELM3	ZN	[Zn+2]
H7C785	GOL	C(C(CO)O)O
H7C785	NHE	C1CCC(CC1)NCCS(=O)(=O)O
H7C785	GOL	C(C(CO)O)O
H7C785	SO4	[O-]S(=O)(=O)[O-]
A9ANW2		
A9ANW2		
A9ANW2		
3ZDJ	SO4	[O-]S(=O)(=O)[O-]
3ZDJ	SO4	[O-]S(=O)(=O)[O-]
P0C5C1	SO4	[O-]S(=O)(=O)[O-]
P0C5C1	SO4	[O-]S(=O)(=O)[O-]
P0C5C1	SO4	[O-]S(=O)(=O)[O-]
P0C5C1	SO4	[O-]S(=O)(=O)[O-]
P25910	HG	[Hg+2]
P25910	NA	[Na+]
P25910	ZN	[Zn+2]
P25910	HG	[Hg+2]
P25910	NA	[Na+]
P25910	ZN	[Zn+2]
C7C422	CD	[Cd+2]
C7C422	CO	[Co+2]
C7C422	NI	[Ni+2]
C7C422	ZN	[Zn+2]
P94458	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
P94458	PGE	C(COCCOCCO)O
P94458	TBE	C[C@](Cn1ccnn1)([C@H](C(=O)O)N\C=C/C=O)S(=O)=O
P94458	CO2	C(=O)=O
P94458	TBE	C[C@](Cn1ccnn1)([C@H](C(=O)O)N\C=C/C=O)S(=O)=O
	FMT	C(=O)O
Q47066	BZB	B(c1cc2ccccc2s1)(O)O
Q47066	SO4	[O-]S(=O)(=O)[O-]
Q47066	BZB	B(c1cc2ccccc2s1)(O)O
Q47066	DOD	[2H]O[2H]
P00808	SO4	[O-]S(=O)(=O)[O-]
P00808	SO4	[O-]S(=O)(=O)[O-]
Q9L5C8	0J7	c1cc(cc(c1)C(=O)Nc2cccc(c2)c3[nH]nnn3)c4ncccn4
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
Q9L5C8	0J7	c1cc(cc(c1)C(=O)Nc2cccc(c2)c3[nH]nnn3)c4ncccn4
Q9L5C8	DMS	CS(=O)C
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
Q9L5C8	DMS	CS(=O)C
Q9L5C8	DN6	c1cc(cc(c1)NC(=O)c2cccc(c2)C(F)(F)F)c3[nH]nnn3
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
Q9L5C8	DMS	CS(=O)C
Q9L5C8	DN6	c1cc(cc(c1)NC(=O)c2cccc(c2)C(F)(F)F)c3[nH]nnn3
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
Q9L5C8	0JB	c1cc(cc(c1)NC(=O)c2cccc3c2[nH]cn3)c4[nH]nnn4
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
Q9L5C8	0JB	c1cc(cc(c1)NC(=O)c2cccc3c2[nH]cn3)c4[nH]nnn4
Q9L5C8	DMS	CS(=O)C
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
Q9L5C8	0J6	c1cc(cc(c1)NC(=O)c2ccc3c(c2)c[nH]n3)c4[nH]nnn4
Q9L5C8	DMS	CS(=O)C
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
Q9L5C8	0J6	c1cc(cc(c1)NC(=O)c2ccc3c(c2)c[nH]n3)c4[nH]nnn4
Q9L5C8	DMS	CS(=O)C
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
Q9L5C8	DN3	CN(C)Cc1cccc(c1)C(=O)Nc2cccc(c2)c3[nH]nnn3
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
Q9L5C8	DMS	CS(=O)C
Q9L5C8	DN3	CN(C)Cc1cccc(c1)C(=O)Nc2cccc(c2)c3[nH]nnn3
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
Q9L5C8	DMS	CS(=O)C
Q9L5C8	DN8	c1cc(cc(c1)NC(=O)c2cccc(c2)Br)c3[nH]nnn3
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
Q9L5C8	DMS	CS(=O)C
Q9L5C8	DN8	c1cc(cc(c1)NC(=O)c2cccc(c2)Br)c3[nH]nnn3
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
P0C5C1	NXL	C1C[C@H](N(C[C@@H]1NOS(=O)(=O)O)C=O)C(=O)N
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P62593	ZN	[Zn+2]
P62593	ZN	[Zn+2]
P62593	ZN	[Zn+2]
P00811	0N3	B(CNS(=O)(=O)Cc1cccc(c1)C(=O)O)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	0N3	B(CNS(=O)(=O)Cc1cccc(c1)C(=O)O)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	0N4	B(CNS(=O)(=O)c1ccc(cc1)c2[nH]nnn2)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	0N4	B(CNS(=O)(=O)c1ccc(cc1)c2[nH]nnn2)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	0NA	B(CNS(=O)(=O)c1ccc(nc1)c2[nH]nnn2)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	0NA	B(CNS(=O)(=O)c1ccc(nc1)c2[nH]nnn2)(O)O
P00811	0NB	B(CNS(=O)(=O)c1ccc(c(c1)Cl)c2[nH]nnn2)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	0NB	B(CNS(=O)(=O)c1ccc(c(c1)Cl)c2[nH]nnn2)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	0ND	B(CNS(=O)(=O)c1ccc(cc1Cl)c2[nH]nnn2)(O)O
P00811	0ND	B(CNS(=O)(=O)c1ccc(cc1Cl)c2[nH]nnn2)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	0NE	B(CNS(=O)(=O)c1ccc(cc1C(F)(F)F)c2[nH]nnn2)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	0NE	B(CNS(=O)(=O)c1ccc(cc1C(F)(F)F)c2[nH]nnn2)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	0NG	B(CNS(=O)(=O)CCl)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	0NG	B(CNS(=O)(=O)CCl)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
Q8FGC8	APB	B(c1cccc(c1)N)(O)O
Q8FGC8	PO4	[O-]P(=O)([O-])[O-]
Q8FGC8	APB	B(c1cccc(c1)N)(O)O
Q8FGC8	PO4	[O-]P(=O)([O-])[O-]
Q8FGC8	APB	B(c1cccc(c1)N)(O)O
Q8FGC8	PO4	[O-]P(=O)([O-])[O-]
Q8FGC8	PO4	[O-]P(=O)([O-])[O-]
Q8FGC8	0NG	B(CNS(=O)(=O)CCl)(O)O
Q8FGC8	PO4	[O-]P(=O)([O-])[O-]
Q8FGC8	0NG	B(CNS(=O)(=O)CCl)(O)O
Q8FGC8	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	SFR	C[C@H]([C@H]([C@@H]1NC(=C(S1)[C@H]2CCCO2)C(=O)O)C(=O)O)O
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	SFR	C[C@H]([C@H]([C@@H]1NC(=C(S1)[C@H]2CCCO2)C(=O)O)C(=O)O)O
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	AXL	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)[C@@H](c2ccc(cc2)O)N)C(=O)O)C
P0C5C1	AXL	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)[C@@H](c2ccc(cc2)O)N)C(=O)O)C
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	PCZ	CO/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H]2N=C(C(=C)CS2)C(=O)O
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	PCZ	CO/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H]2N=C(C(=C)CS2)C(=O)O
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
Q6JP75	EDO	C(CO)O
Q6JP75	NA	[Na+]
Q6JP75	EDO	C(CO)O
Q6JP75	NA	[Na+]
Q6JP75	EDO	C(CO)O
Q6JP75	HAR	C(C[C@@H](C(=O)O)N)CNC(=N)NO
Q6JP75	MEM	C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@@H](C)O
Q6JP75	NA	[Na+]
Q6JP75	EDO	C(CO)O
Q6JP75	HAR	C(C[C@@H](C(=O)O)N)CNC(=N)NO
Q6JP75	MER	C[C@@H]1[C@@H](NC(=C1S[C@H]2C[C@H](NC2)C(=O)N(C)C)C(=O)O)[C@H](C=O)[C@@H](C)O
C7C422	X8Z	C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
C7C422	ZN	[Zn+2]
C7C422	X8Z	C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
C7C422	ZN	[Zn+2]
C7C422	EDO	C(CO)O
C7C422	ZN	[Zn+2]
C7C422	EDO	C(CO)O
C7C422	ZN	[Zn+2]
C7C422	0RM	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)c2c(cccc2OC)OC)C(=O)O)C
C7C422	ZN	[Zn+2]
C7C422	0RM	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)c2c(cccc2OC)OC)C(=O)O)C
C7C422	ZN	[Zn+2]
C7C422	0WO	Cc1c(c(no1)c2ccccc2)C(=O)N[C@@H]([C@@H]3N[C@H](C(S3)(C)C)C(=O)O)C(=O)O
C7C422	ZN	[Zn+2]
C7C422	0WO	Cc1c(c(no1)c2ccccc2)C(=O)N[C@@H]([C@@H]3N[C@H](C(S3)(C)C)C(=O)O)C(=O)O
C7C422	ZN	[Zn+2]
C7C422	PNK	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)Cc2ccccc2)C(=O)O)C
C7C422	ZN	[Zn+2]
C7C422	PNK	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)Cc2ccccc2)C(=O)O)C
C7C422	ZN	[Zn+2]
C7C422	0RV	CC1=C(C(=N[C@H]1[C@@H]([C@@H](C)O)C(=O)O)C(=O)O)S[C@H]2C[C@H](NC2)C(=O)N(C)C
C7C422	ZN	[Zn+2]
C7C422	0RV	CC1=C(C(=N[C@H]1[C@@H]([C@@H](C)O)C(=O)O)C(=O)O)S[C@H]2C[C@H](NC2)C(=O)N(C)C
C7C422	ZN	[Zn+2]
Q8RLA6	1S6	Cc1c(c(no1)c2ccccc2)C(=O)N[C@H](C=O)[C@@H]3N[C@H](C(S3)(C)C)C(=O)O
Q8RLA6	SO4	[O-]S(=O)(=O)[O-]
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	TAU	C(CS(=O)(=O)O)N
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	0RN	CC1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)C
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	17K	C[C@](COC(=O)Cc1ccccc1)([C@H](C(=O)O)Nc2c(cc3n2cccc3)C=O)S(=O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	MXF	C[C@](COC(=O)NCCN)([C@H](C(=O)O)Nc1c(cc2n1cccc2)C=O)[S@](=O)O
P0AD64	17O	c1c2n(nc1C3C(=CNC(=CS3)C(=O)O)C=O)CSC2
P0AD64	EPE	C1CN(CCN1CCO)CCS(=O)(=O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P62593		
Q7WZC7	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
C7C422	EDO	C(CO)O
C7C422	EDO	C(CO)O
C7C422	MG	[Mg+2]
C7C422		
C7C422	GOL	C(C(CO)O)O
C7C422	IMD	c1c[nH+]c[nH]1
C7C422	P6G	C(COCCOCCOCCOCCOCCO)O
C7C422	PEG	C(COCCO)O
P24735	EDO	C(CO)O
C7C422	EDO	C(CO)O
C7C422	GOL	C(C(CO)O)O
C7C422	MN	[Mn+2]
C7C422	ZZ7	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)[C@@H](c2ccccc2)N)C(=O)O)C
C7C422	FMT	C(=O)O
C7C422	MN	[Mn+2]
C7C422	NA	[Na+]
C7C422	SO4	[O-]S(=O)(=O)[O-]
C7C422	ZZ7	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)[C@@H](c2ccccc2)N)C(=O)O)C
Q9EXV5	CL	[Cl-]
Q9EXV5	EDO	C(CO)O
Q9EXV5	SO4	[O-]S(=O)(=O)[O-]
Q9EXV5	CL	[Cl-]
Q9EXV5	EDO	C(CO)O
Q9EXV5	NXL	C1C[C@H](N(C[C@@H]1NOS(=O)(=O)O)C=O)C(=O)N
Q9EXV5	SO4	[O-]S(=O)(=O)[O-]
P24735	GOL	C(C(CO)O)O
P24735	NXL	C1C[C@H](N(C[C@@H]1NOS(=O)(=O)O)C=O)C(=O)N
C7C422	CD	[Cd+2]
C7C422	CL	[Cl-]
C7C422	FPM	C[C@H]([C@@H]1[C@@H]2N(C1=O)C(=C(S2)[C@H]3CCCO3)C(=O)O)O
C7C422	SFR	C[C@H]([C@H]([C@@H]1NC(=C(S1)[C@H]2CCCO2)C(=O)O)C(=O)O)O
C7C422	CD	[Cd+2]
C7C422	CL	[Cl-]
C7C422	FPM	C[C@H]([C@@H]1[C@@H]2N(C1=O)C(=C(S2)[C@H]3CCCO3)C(=O)O)O
C7C422	GOL	C(C(CO)O)O
C7C422	SFR	C[C@H]([C@H]([C@@H]1NC(=C(S1)[C@H]2CCCO2)C(=O)O)C(=O)O)O
C7C422	CD	[Cd+2]
C7C422	CL	[Cl-]
C7C422	ZZ7	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)[C@@H](c2ccccc2)N)C(=O)O)C
C7C422	CD	[Cd+2]
C7C422	CL	[Cl-]
C7C422	ZZ7	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)[C@@H](c2ccccc2)N)C(=O)O)C
C7C422	EDO	C(CO)O
C7C422	ZN	[Zn+2]
C7C422	ZZ7	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)[C@@H](c2ccccc2)N)C(=O)O)C
C7C422	EDO	C(CO)O
C7C422	ZN	[Zn+2]
C7C422	ZZ7	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)[C@@H](c2ccccc2)N)C(=O)O)C
P62593	CA	[Ca+2]
P62593	MES	C1COCC[NH+]1CCS(=O)(=O)[O-]
P62593	CA	[Ca+2]
P62593	MES	C1COCC[NH+]1CCS(=O)(=O)[O-]
P62593	MES	C1COCC[NH+]1CCS(=O)(=O)[O-]
P62593	CA	[Ca+2]
P62593	SO4	[O-]S(=O)(=O)[O-]
P62593	MES	C1COCC[NH+]1CCS(=O)(=O)[O-]
P62593		
Q9L4P2	EDO	C(CO)O
Q9L4P2	MER	C[C@@H]1[C@@H](NC(=C1S[C@H]2C[C@H](NC2)C(=O)N(C)C)C(=O)O)[C@H](C=O)[C@@H](C)O
Q9L4P2	MER	C[C@@H]1[C@@H](NC(=C1S[C@H]2C[C@H](NC2)C(=O)N(C)C)C(=O)O)[C@H](C=O)[C@@H](C)O
Q9L4P2	EDO	C(CO)O
Q9L4P2	FLC	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
Q9L4P2	CL	[Cl-]
Q9L4P2	K	[K+]
Q9L4P2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q9L4P2	PEG	C(COCCO)O
B6E129	BCT	C(=O)(O)[O-]
B6E129	CIT	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
B6E129	EDO	C(CO)O
B6E129	NA	[Na+]
Q9L4P2	BCT	C(=O)(O)[O-]
Q9L4P2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
P13661	1S6	Cc1c(c(no1)c2ccccc2)C(=O)N[C@H](C=O)[C@@H]3N[C@H](C(S3)(C)C)C(=O)O
P13661	MPD	C[C@@H](CC(C)(C)O)O
P13661	PO4	[O-]P(=O)([O-])[O-]
P13661	1S6	Cc1c(c(no1)c2ccccc2)C(=O)N[C@H](C=O)[C@@H]3N[C@H](C(S3)(C)C)C(=O)O
P13661	PO4	[O-]P(=O)([O-])[O-]
P13661	1S6	Cc1c(c(no1)c2ccccc2)C(=O)N[C@H](C=O)[C@@H]3N[C@H](C(S3)(C)C)C(=O)O
P13661	PO4	[O-]P(=O)([O-])[O-]
P13661	1S6	Cc1c(c(no1)c2ccccc2)C(=O)N[C@H](C=O)[C@@H]3N[C@H](C(S3)(C)C)C(=O)O
P13661	MPD	C[C@@H](CC(C)(C)O)O
P13661	PO4	[O-]P(=O)([O-])[O-]
P25910	NA	[Na+]
P25910	ZN	[Zn+2]
P25910	NA	[Na+]
P25910	ZN	[Zn+2]
P15555	CEF	CC(=O)OCC1=C(N[C@H](SC1)[C@@H](C=O)NC(=O)/C(=N\OC)/c2csc(n2)N)C(=O)O
P15555	CEP	COC(=O)CC1=C(N[C@H](SC1)[C@@H](C=O)NC(=O)Cc2cccs2)C(=O)O
P39042		
P39042	NA	[Na+]
P39042		
P39042		
P39042		
P0AEB2		
P15555	CEH	C[C@H](C(=O)N[C@H](C)C(=O)O)NC(=O)[C@H](CCC1=C(N[C@H](SC1)[C@@H](C(=O)O)NC(=O)Cc2ccccc2)C(=O)O)NC(=O)CC[C@H](C(=O)O)NC(=O)C
P15555	REX	C[C@H](C(=O)N[C@H](C)C(=O)O)NC(=O)CCCC[C@@H](C(=O)[O-])NC(=O)C[NH3+]
P15555	DAL	C[C@H](C(=O)O)N
P15555	REY	C[C@H](C(=O)O)NC(=O)CCCC[C@@H](C(=O)[O-])NC(=O)C[NH3+]
P39042	CL	[Cl-]
P39042	NA	[Na+]
P15555	GOL	C(C(CO)O)O
P15555	RE1	C[C@@H](NC(=O)CCCC[C@@H](C(=O)[O-])NC(=O)C[NH3+])[P@](=O)(O)[O-]
P0AEB2		
P0AEB2	BME	C(CS)O
P0AEB2	BME	C(CS)O
P15555	FOR	C=O
P15555	GOL	C(C(CO)O)O
P15555	HEL	CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CCCC[C@@H](C(=O)[O-])NC(=O)C[NH3+])C(=O)[O-])C
P15555	GOL	C(C(CO)O)O
P15555	H2A	CC(=O)OCC1CS[C@@H]2[C@@H](C(=O)N2C1C(=O)[O-])NC(=O)CCCC[C@@H](C(=O)[O-])NC(=O)C[NH3+]
P15555	PNM	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)Cc2ccccc2)C(=O)O)C
P15555	CSC	CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CCC[C@H](C(=O)O)[NH3+])SC1)C(=O)O
P15555	HE0	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)CCCC[C@@H](C(=O)O)NC(=O)CN)C(=O)O)C
P15555	CP5	c1ccc(cc1)/C(=C/OP(=O)=O)/C(=O)[O-]
P15555	GOL	C(C(CO)O)O
P15555	2PB	c1ccc(c(c1)C(=O)[O-])O[P@H](=O)[O-]
P15555	GOL	C(C(CO)O)O
P0AEB4	HG	[Hg+2]
P39042		
P39844	CA	[Ca+2]
P39045	MG	[Mg+2]
P39045	SO4	[O-]S(=O)(=O)[O-]
P39045	SO4	[O-]S(=O)(=O)[O-]
P39045	SO4	[O-]S(=O)(=O)[O-]
P39045	MG	[Mg+2]
P39045	SO4	[O-]S(=O)(=O)[O-]
P39045	CO	[Co+2]
P39045	SO4	[O-]S(=O)(=O)[O-]
P39045	CO	[Co+2]
P39045	SO4	[O-]S(=O)(=O)[O-]
P39045	CO	[Co+2]
P39045	SO4	[O-]S(=O)(=O)[O-]
P39045	CO	[Co+2]
P39045	SO4	[O-]S(=O)(=O)[O-]
P39045	MG	[Mg+2]
P39045	NCF	c1cc(sc1)CC(=O)N[C@H](C=O)[C@@H]2N=C(CCS2)C(=O)O
P39045	SO4	[O-]S(=O)(=O)[O-]
P39045	NCF	c1cc(sc1)CC(=O)N[C@H](C=O)[C@@H]2N=C(CCS2)C(=O)O
P39045	SO4	[O-]S(=O)(=O)[O-]
P39045	NCF	c1cc(sc1)CC(=O)N[C@H](C=O)[C@@H]2N=C(CCS2)C(=O)O
P39045	SO4	[O-]S(=O)(=O)[O-]
P39045	MG	[Mg+2]
P39045	NCF	c1cc(sc1)CC(=O)N[C@H](C=O)[C@@H]2N=C(CCS2)C(=O)O
P39045	SO4	[O-]S(=O)(=O)[O-]
Q8DQ99	IOD	[I-]
